Name,Role,State,District,Party,Served,Active On X,Account,tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
"Spartz, Victoria",Representative,Indiana,5,Republican,House: 2021-Present,Yes,RepSpartz,'1861929103462457372',"@realDonaldTrump will be inheriting a very difficult situation in Ukraine. 

I urged the Ukrainian government over two years ago to train, replenish &amp; properly equip military, &amp; put their country into military mode. @POTUS Biden is too little too late. https://t.co/IRk4OCt05L",en,Tweet,21,239,58,202,88882.0,2024-11-28 00:24:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1861928980045004800/vid/avc1/640x360/9PguHTpECm5ITt5D.mp4?tag=16
"Sullivan, Dan",Senator,Alaska,,Republican,Senate: 2015-Present,Yes,SenDanSullivan,'1861930503307407548',"These terrorist acts so soon after a peaceful election are despicable. They need to be investigated by law enforcement at once. The terrorists responsible need to be identified, tried, and punished to the full extent of the law.",en,Tweet,0,24,3,7,2961.0,2024-11-28 00:29:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Panetta, Jimmy",Representative,California,19,Democratic,House: 2017-Present,Yes,RepJimmyPanetta,'1861930505765113930',"Oversight matters. I led a bipartisan letter urging the Biden Administration to lift restrictions on travel within Ukraine. Access to fully assess U.S. assistance, engage with Ukrainians, and shape informed policies to support their fight for democracy.
https://t.co/Li064a5QjF",en,Tweet,0,5,4,3,681.0,2024-11-28 00:30:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.santacruzsentinel.com/2024/11/23/bipartisan-letter-calls-for-ukraine-travel-restrictions-be-lifted-for-congress/,,
"Johnson, Mike",Representative,Louisiana,4,Republican,House: 2017-Present,Yes,SpeakerJohnson,'1861931142284247547',"@dogeofficialceo @elonmusk @VivekGRamaswamy @realDonaldTrump We love it! You’ve got real talent! (I’m not sure it is officially adopted, but it should be.) 😊🇺🇸",en,Reply,12,625,20,53,23209.0,2024-11-28 00:32:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Van Hollen, Chris",Senator,Maryland,,Democratic,"Senate: 2017-Present, House: 2003-2017",Yes,ChrisVanHollen,'1861932389896765471',These threats of violence against Trump nominees are unacceptable. Anyone making them must be prosecuted and help accountable. https://t.co/Q06lGdfVHR,en,Tweet,2,46,5,18,4712.0,2024-11-28 00:37:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://apnews.com/article/trump-transition-bomb-threats-swatting-0a7f2166087f7c455cbba5b717dae439,,
"Harder, Josh",Representative,California,9,Democratic,House: 2019-Present,Yes,RepJoshHarder,'1861933029813313799',Be safe travelling to family tomorrow!,en,Tweet,0,3,1,2,471.0,2024-11-28 00:40:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Lawler, Michael",Representative,New York,17,Republican,House: 2023-Present,Yes,RepMikeLawler,'1861933888685129824',"With this many New Yorkers receiving Medicaid payments, it's no wonder why our state budget is unsustainable. It's supposed to be a social safety net for those who need it the most. Those who are defrauding the system must be held accountable! https://t.co/eCU0nmqnto",en,Tweet,1,20,1,7,1281.0,2024-11-28 00:43:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://nypost.com/2024/11/26/us-news/3-million-fraudsters-on-medicaid-are-costing-ny-20b-report/,,
"Scholten, Hillary J.",Representative,Michigan,3,Democratic,House: 2023-Present,Yes,RepScholten,'1861933914140430559',"I’m looking forward to another special Thanksgiving spent with family and loved ones, and I cannot wait to eat all the delicious food. My favorite dish is always the green bean casserole! What’s your favorite Thanksgiving food, West Michigan? 🦃",en,Tweet,1,11,2,2,1112.0,2024-11-28 00:43:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"McClellan, Jennifer L.",Representative,Virginia,4,Democratic,House: 2023-Present,Yes,RepMcClellan,'1861935209203343511',We're seeing a major increase in stolen SNAP benefits in the Richmond area and local food banks are getting overwhelmed. I spoke with @CBS6 about why Congress should extend federal funding for states to replace stolen SNAP benefits set to expire December 20th. https://t.co/kzH7lVhzPx,en,Tweet,0,15,10,1,1148.0,2024-11-28 00:48:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/ext_tw_video/1861934887789375488/pu/vid/avc1/1280x720/C-S6fH6rG6OsaEff.mp4?tag=12
"Garcia, Robert",Representative,California,42,Democratic,House: 2023-Present,Yes,RepRobertGarcia,'1861936120575185381',I’ll be on the Last Word on msnbc at 7:40 pm pacific and 10:40 pm eastern. See you then.,en,Tweet,0,17,3,9,1599.0,2024-11-28 00:52:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Luján, Ben Ray",Senator,New Mexico,,Democratic,"Senate: 2021-Present, House: 2009-2021",Yes,SenatorLujan,'1861936183913206242',"Join me in taking a moment to appreciate the hands that harvested the food on our Thanksgiving tables this year. Our meals wouldn’t be possible without the tireless work of migrant farmworkers, farmers, and ranchers across the country. Thanksgiving doesn’t happen without them.",en,Tweet,4,162,43,118,5775.0,2024-11-28 00:52:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Collins, Mike",Representative,Georgia,10,Republican,House: 2023-Present,Yes,RepMikeCollins,'1861936562348450070',@pmarca I do.,und,Reply,0,13,0,0,342.0,2024-11-28 00:54:04,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
"Nehls, Troy E.",Representative,Texas,22,Republican,House: 2021-Present,Yes,RepTroyNehls,'1861937585720816078',"President Trump isn’t even in office yet, and he’s already making America safe again. 

He is a true leader. 

Thank you, President Trump! 🇺🇸 https://t.co/bIQx7yl6gk",en,Tweet,0,136,18,13,3564.0,2024-11-28 00:58:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GdbuXRaWYAAOSEz.jpg
"Pallone, Frank",Representative,New Jersey,6,Democratic,House: 1987-Present,Yes,FrankPallone,'1861938018040345025',"Trump won't face any consequences for his actions, including Jan 6. All thanks to his hand-picked Supreme Court who have already said that presidents are immune from prosecution. 

Presidents are not dictators. They should not be above the law.
https://t.co/x7M52r5IGH",en,Tweet,0,19,8,9,972.0,2024-11-28 00:59:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://amp.cnn.com/cnn/2024/11/08/politics/trump-grasps-unprecedented-power-supreme-court-immunity,,
"Kim, Young",Representative,California,40,Republican,House: 2021-Present,Yes,RepYoungKim,'1861938057974604011',"Veterans with mental health issues deserve quality support.

That’s why I supported the PAWS for Veterans Therapy Act which became law to create a VA pilot program to provide service dog therapy to veterans suffering with PTSD.

I'll always stand with our veterans.",en,Tweet,0,15,3,1,1125.0,2024-11-28 01:00:00,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,,,
"Webster, Daniel",Representative,Florida,11,Republican,House: 2011-Present,Yes,RepWebster,'1861938774415917229',"It was great to join Orlando Union Rescue Mission this morning to help serve Thanksgiving meals to our neighbors.

https://t.co/2srS0O97s9",en,Tweet,0,2,1,1,336.0,2024-11-28 01:02:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.wesh.com/article/orlando-union-rescue-mission-thanksgiving-meals/63036615,,
"Thune, John",Senator,South Dakota,,Republican,"Senate: 2005-Present, House: 1997-2003",Yes,LeaderJohnThune,'1861940291185332643',Stopped by the Ramona Feed Warehouse to catch up with everyone on Thanksgiving Eve. https://t.co/rfYtR5Vl8e,en,Tweet,3,207,8,136,29484.0,2024-11-28 01:08:53,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GdbwZeUWgAAmUOW.jpg,https://pbs.twimg.com/media/Gdbwb4qXcAAlI1A.jpg"
"Meng, Grace",Representative,New York,6,Democratic,House: 2013-Present,Yes,RepGraceMeng,'1861940392930746778',"I applaud @ActSecJulieSu for inducting Filipino Labor Leaders Larry Dulay Itliong, Philip Vera Cruz &amp; Peter Gines Velasco into the @USDOL Hall of Honor.

Their work to organize Filipino farmworkers changed the lives of hundreds of workers &amp; families. https://t.co/4ZpjBUvkSX",en,Tweet,0,11,1,1,862.0,2024-11-28 01:09:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gdbw6xzXUAA3jr6.jpg
"Obernolte, Jay",Representative,California,23,Republican,House: 2021-Present,Yes,JayObernolte,'1861941825852019058',"As a strong supporter of our military families, I was proud to vote for the Keeping Military Families Together Act. This bipartisan bill permanently extends the VA’s authority to allow military families to be laid to rest together. Our servicemembers and families sacrifice every day in the name of our country, and we must continue our work to honor their patriotism and resolve.",en,Tweet,0,8,1,2,484.0,2024-11-28 01:14:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Ciscomani, Juan",Representative,Arizona,6,Republican,House: 2023-Present,Yes,RepCiscomani,'1861942241293406450',"This Holiday season, I am working to make sure your money stays with you – not the IRS.

Proud to join @RepGregStanton and @RepDavid in a letter to House leadership urging them to bring H.R. 8016 for a vote to prevent the IRS from taxing AZ families' state rebate!",en,Tweet,0,16,3,0,1231.0,2024-11-28 01:16:38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Jacobs, Sara",Representative,California,51,Democratic,House: 2021-Present,Yes,RepSaraJacobs,'1861942271165583425',Don't forget... Medicare Open Enrollment has started! Check out some of the big improvements that Democrats have made to Medicare and what we're doing to lower your health care costs even more. https://t.co/PXrCWXdu8h,en,Tweet,0,11,4,7,1543.0,2024-11-28 01:16:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GdbyoCWa0AAzBAC.jpg
"Davis, Donald G.",Representative,North Carolina,1,Democratic,House: 2023-Present,Yes,RepDonDavis,'1861942904782021021',"Thank you, Nash County! We’re so glad to see you and deliver fresh, delicious Thanksgiving pies to you. Eighteen counties down and one more to go! #PiesOfThanks2024 https://t.co/xj9UDNyDgf",en,Tweet,0,5,0,0,235.0,2024-11-28 01:19:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#PiesOfThanks2024,,photo,"https://pbs.twimg.com/media/GdbvGIDWsAA7qay.jpg,https://pbs.twimg.com/media/GdbvGIFWEAA40-V.jpg,https://pbs.twimg.com/media/GdbzNDRWoAAx-m5.jpg"
"Cloud, Michael",Representative,Texas,27,Republican,House: 2018-Present,Yes,RepCloudTX,'1861943261901770933',Great news. President Trump is already making change!,en,Tweet,0,32,3,5,1799.0,2024-11-28 01:20:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Thune, John",Senator,South Dakota,,Republican,"Senate: 2005-Present, House: 1997-2003",Yes,LeaderJohnThune,'1861946134706450824',"Joined the famed Lake County, SD, pre-Thanksgiving Day pheasant hunt. South Dakota pheasant hunts are another reason to be thankful this holiday season. https://t.co/IEoyZRjaLJ",en,Tweet,6,473,34,273,44839.0,2024-11-28 01:32:06,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/Gdb2EpFW4AANn91.jpg,https://pbs.twimg.com/media/Gdb2BLPX0AAiu_1.jpg,https://pbs.twimg.com/media/Gdb1GiKXcAAOZq8.jpg"
"Collins, Mike",Representative,Georgia,10,Republican,House: 2023-Present,Yes,RepMikeCollins,'1861950029318996097',They're throwing the furniture off the skyscrapers. https://t.co/2d2V3A76DX,en,Tweet,13,249,23,46,30208.0,2024-11-28 01:47:35,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,video,https://video.twimg.com/amplify_video/1803526896468303872/vid/avc1/720x1280/5Eggw5om1GBXhg9E.mp4?tag=14
"Green, Al",Representative,Texas,9,Democratic,House: 2005-Present,Yes,RepAlGreen,'1861952696732811356',Congressman Al Green Joins City Wide Club’s 46th Annual Thanksgiving Super Feast to Provide Warm Meals and Food Distribution for Underserved Communities https://t.co/OREQ3BpORH,en,Tweet,0,11,2,2,1131.0,2024-11-28 01:58:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gdb8G5IXoAAHP7s.jpg
"Davis, Donald G.",Representative,North Carolina,1,Democratic,House: 2023-Present,Yes,RepDonDavis,'1861953056914522371',"Edgecombe County, what a fantastic way to end the day! We are concluding the #PiesOfThanks2024 tour by delivering pies to the 911 telecommunicators and first responders who protect our communities year-round. We are grateful for your dedication. Happy Thanksgiving! https://t.co/Sc2JBXQEhu",en,Tweet,0,4,2,0,233.0,2024-11-28 01:59:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#PiesOfThanks2024,,photo,"https://pbs.twimg.com/media/Gdb8RMbXUAAyEbn.jpg,https://pbs.twimg.com/media/Gdb8RMaXcAAyJ4X.jpg,https://pbs.twimg.com/media/Gdb8RMZW4AAiOSp.jpg"
"Gonzalez, Vicente",Representative,Texas,34,Democratic,House: 2017-Present,Yes,RepGonzalez,'1861953157523460467',"Thrilled to recognize Ortiz Elementary in 
@BrownsvilleISD for earning the ESEA Distinguished Performance Award &amp; ranking 50th among 6,609 Texas schools in @usnews 

Keep up the great work!",en,Tweet,0,3,0,1,374.0,2024-11-28 02:00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Hern, Kevin",Representative,Oklahoma,1,Republican,House: 2018-Present,Yes,repkevinhern,'1861957650168123481',LEADERSHIP is returning to the White House in less than 2 months. 🇺🇸,en,Tweet,1,22,4,7,1467.0,2024-11-28 02:17:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Edwards, Chuck",Representative,North Carolina,11,Republican,House: 2023-Present,Yes,RepChuckEdwards,'1861960416584175759',📢 Attention Yancey County citizens: Yancey County has released an intake form for folks with private road and bridge issues that are preventing emergency vehicle access to their homes for potential assistance: https://t.co/nztGE0Ucsn,en,Tweet,0,2,0,1,349.0,2024-11-28 02:28:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,http://bit.ly/4fM2GvY,,
"Biggs, Andy",Representative,Arizona,5,Republican,House: 2017-Present,Yes,RepAndyBiggsAZ,'1861961028734456043',"The coyotes smuggling children across the border have no regard for human life. 

They see people as commodities. 

The legacy of the Joe Biden-Kamala Harris Administration will be their unimaginable failures at the border. https://t.co/O0LNLergoG",en,Tweet,13,707,243,55,18989.0,2024-11-28 02:31:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/ext_tw_video/1861960969196343296/pu/vid/avc1/888x490/Yg9mpSbQswy1YjBU.mp4?tag=12
"Womack, Steve",Representative,Arkansas,3,Republican,House: 2011-Present,Yes,rep_stevewomack,'1861962380197978589',"I joined Dr. Brent Williams’, Dean of the Sam Walton College of Business, honors symposium class on Monday to discuss my leadership experience and provide some advice to these aspiring leaders.
 
The brilliant minds at @UArkansas no doubt have a bright future ahead! https://t.co/snv3PJcBRC",en,Tweet,0,14,0,4,1030.0,2024-11-28 02:36:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/GdbbtuEXcAABtRU.jpg,https://pbs.twimg.com/media/Gdbbtu_XYAAWP9p.jpg"
"Van Duyne, Beth",Representative,Texas,24,Republican,House: 2021-Present,Yes,RepBethVanDuyne,'1861963626384367802',Congratulations to the @FlowerMoundHS band on earning this incredible opportunity! Can’t wait to tune in and cheer on these talented North Texans tomorrow.,en,Tweet,0,14,0,0,1326.0,2024-11-28 02:41:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Feenstra, Randy",Representative,Iowa,4,Republican,House: 2021-Present,Yes,RepFeenstra,'1861965548055335019',"With President Trump in the White House, we’re going to cut taxes, fight inflation, and rebuild our economy!",en,Tweet,0,29,3,10,1928.0,2024-11-28 02:49:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Ernst, Joni",Senator,Iowa,,Republican,Senate: 2015-Present,Yes,SenJoniErnst,'1861967613879820502',"Naysayers to @DOGE are probably eating the pork out of the trough.

But @elonmusk, @vivekgramaswamy, and I are going to trim the fat and #makeemsqueal! https://t.co/ID1KHCzrvn",en,Tweet,10,378,51,80,14924.0,2024-11-28 02:57:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#makeemsqueal,,video,https://video.twimg.com/ext_tw_video/1861967567058821120/pu/vid/avc1/960x540/TyXTwNysciiC1i8f.mp4?tag=12
"Kim, Young",Representative,California,40,Republican,House: 2021-Present,Yes,RepYoungKim,'1861968261233160393',"Securing U.S. manufacturing &amp; tech supply chains is vital for our economy &amp; national security.

I’m proud I supported the CHIPS &amp; Science Act to create good-paying jobs &amp; end the CCP’s chokehold on our technology supply chains.",en,Tweet,0,14,1,2,1250.0,2024-11-28 03:00:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Davidson, Warren",Representative,Ohio,8,Republican,House: 2016-Present,Yes,Rep_Davidson,'1861984662177952184',@MikeNellis You don’t have to listen to any podcast to know that what went wrong was having a failed VEEP on the ballot…,en,Reply,0,5,1,1,635.0,2024-11-28 04:05:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Crane, Elijah",Representative,Arizona,2,Republican,House: 2023-Present,Yes,RepEliCrane,'1861986349638705531',Unacceptable.,ca,Tweet,4,432,93,28,8987.0,2024-11-28 04:11:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Crane, Elijah",Representative,Arizona,2,Republican,House: 2023-Present,Yes,RepEliCrane,'1861988345674350856',"President Trump hasn’t even been sworn in yet and he’s already made more progress on the border than Kamala and Joe have over the past 4 years.

That’s leadership. https://t.co/zbEJR1Wmj2",en,Tweet,8,1058,154,65,12009.0,2024-11-28 04:19:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GdcciAWWUAEp-jX.jpg
"Bacon, Don",Representative,Nebraska,2,Republican,House: 2017-Present,Yes,RepDonBacon,'1861994997458817104',I look forward to being the GOP Chair once again for the House Baltic Security Caucus and serving with our Dem co-chair @RepCarbajal. All three Baltic nations are outstanding NATO partners and contribute over 3% of their GDP to defense. They love their freedom.,en,Tweet,10,289,40,17,15735.0,2024-11-28 04:46:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Bacon, Don",Representative,Nebraska,2,Republican,House: 2017-Present,Yes,RepDonBacon,'1861999441453920720',@StoopidLiberals @RepCarbajal NE wins big. My daughter-in-law is an Iowa grad… so it’s a real in our house!,en,Reply,0,4,0,1,207.0,2024-11-28 05:03:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Bacon, Don",Representative,Nebraska,2,Republican,House: 2017-Present,Yes,RepDonBacon,'1861999786477469985',@StephenfBuss2 @RepCarbajal My constituents just reelected me. And I’m rated the top performing GOP in the House this cycle. Thanks. https://t.co/4i77XAEick,en,Reply,0,15,0,1,209.0,2024-11-28 05:05:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gdcm70BWQAA0emU.jpg
"Bacon, Don",Representative,Nebraska,2,Republican,House: 2017-Present,Yes,RepDonBacon,'1862008163563667775',Anti-Semitism is repugnant and goes against all the values of being an American. I will stand with our friends.,en,Tweet,4,222,15,32,8356.0,2024-11-28 05:38:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Bacon, Don",Representative,Nebraska,2,Republican,House: 2017-Present,Yes,RepDonBacon,'1862011225636290592',@FallenFounder I was raised in a Hungarian-American family… the stuffing was critical. Scalloped potatoes and the sour cucumbers were great too.,en,Reply,0,6,0,1,176.0,2024-11-28 05:50:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Bacon, Don",Representative,Nebraska,2,Republican,House: 2017-Present,Yes,RepDonBacon,'1862012792368198011',@RealGoebbels88 I’m proud to stand with Israel and against anti-Semitism… and against you.,en,Reply,1,8,0,8,330.0,2024-11-28 05:56:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Bacon, Don",Representative,Nebraska,2,Republican,House: 2017-Present,Yes,RepDonBacon,'1862013112104222879',@PokerDog2020 I just won reelection… and the top performing Republican. https://t.co/8gMwOMyXV2,en,Reply,0,6,0,4,216.0,2024-11-28 05:58:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GdczDejWUAA-R89.jpg
"Bacon, Don",Representative,Nebraska,2,Republican,House: 2017-Present,Yes,RepDonBacon,'1862016043998183509',@FallenFounder Bread or oyster stuffing… both great.,en,Reply,0,3,0,0,42.0,2024-11-28 06:09:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Bacon, Don",Representative,Nebraska,2,Republican,House: 2017-Present,Yes,RepDonBacon,'1862016211493519450',@RealGoebbels88 Sick dude.,en,Reply,1,3,0,2,211.0,2024-11-28 06:10:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
