Name,Role,State,District,Party,Served,Active On X,Account,tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
"Case, Ed",Representative,Hawaii,1,Democratic,"House: 2002-2007, 2019-Present",Yes,RepEdCase,'1854975605483487496',"...in strengthening our democracy and continuing to lead the democratic world, and my deep appreciation for the trust placed in me to continue representing Hawai‘i in Congress. (3/3) https://t.co/HYiP0q8Q4h",en,Reply,0,2,0,2,226.0,2024-11-08 19:53:42,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.youtube.com/watch?v=hp1PKSg_yCw,,
"Case, Ed",Representative,Hawaii,1,Democratic,"House: 2002-2007, 2019-Present",Yes,RepEdCase,'1854975604162281740',"...national defense, leading the world in addressing Ukraine, the Middle East, Russia, the PRC and other challenges, closing Red Hill, continuing disaster assistance to Maui, protecting our natural resources, facilitating walk-in voting, the critical importance of voting... (2/3)",en,Reply,0,1,1,5,259.0,2024-11-08 19:53:42,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Luna, Anna Paulina",Representative,Florida,13,Republican,House: 2023-Present,Yes,RepLuna,'1854976341533512126',The media's blatant defamation of Hispanics supporting President Trump is not a surprise. What they fail to understand is that we are sick and tired of living paycheck to paycheck and dealing with the rise of violent crime in our communities! They can't gaslight us anymore.,en,Tweet,7,1147,259,44,17772.0,2024-11-08 19:56:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Jacobs, Sara",Representative,California,51,Democratic,House: 2021-Present,Yes,RepSaraJacobs,'1854976563256742236',I’m so honored to continue serving #CA51 and a new generation of leaders in Congress. The status quo isn’t working for so many people. I will keep working with anyone to address the most stubborn problems facing our community and our country.,en,Tweet,4,72,11,18,4825.0,2024-11-08 19:57:31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CA51,,,
"Banks, Jim",Senator,Indiana,,Republican,"Senate: 2025-Present, House: 2017-2025",Yes,SenatorBanks,'1854976930430304346',"After the US gave China normal trade relations status, Indiana lost 85,800 good-paying jobs.
 
I 100% support pulling China’s privileged trade status.

https://t.co/wkUjPUnYol",en,Tweet,6,186,66,52,11819.0,2024-11-08 19:58:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://prosperousamerica.org/cpa-supports-rep-banks-bill-to-end-normal-trade-relations-with-china/,,
"Kim, Young",Representative,California,40,Republican,House: 2021-Present,Yes,RepYoungKim,'1854977192360301037',"Achieving U.S. energy independence means unleashing American innovation.

I’m leading the bipartisan HEATS Act to boost geothermal energy production, promote clean energy, &amp; lower energy costs. Learn more ⬇️
https://t.co/EL449yKXhH",en,Tweet,0,25,4,1,1508.0,2024-11-08 20:00:01,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://youngkim.house.gov/2024/04/16/rep-young-kims-bill-to-boost-geothermal-energy-gains-traction/,,
"Risch, James E.",Senator,Idaho,,Republican,Senate: 2009-Present,Yes,SenatorRisch,'1854977423181283540',"Thank you Boise State women's volleyball team for taking a stand for female athletes everywhere. Proud of my home state for protecting women's sports.
https://t.co/gQzDIMqi5h",en,Tweet,3,247,27,143,11571.0,2024-11-08 20:00:56,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://idahonews.com/news/local/boise-state-womens-volleyball-forfeits-second-match-against-sjsu,,
"Scott, Tim",Senator,South Carolina,,Republican,"Senate: 2013-Present, House: 2011-2013",Yes,SenatorTimScott,'1854977492181721141',"President-elect Trump's and Republicans' resounding victories across the country are good news for our nation's future! We will work to bring back secure borders, a peace through strength foreign policy, and an economy that expands opportunity for ALL Americans.",en,Tweet,9,1025,113,925,49730.0,2024-11-08 20:01:12,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,
"Amo, Gabe",Representative,Rhode Island,1,Democratic,House: 2023-Present,Yes,RepGabeAmo,'1854977968885711280',"Joined the @CityofProv City Council last night to pay tribute to Rhode Island veterans and celebrate Barnaby Evans’ work behind the annual Veterans Waterfire.

Over the coming days, I look forward to honoring the sacrifices of those who have defended our freedoms. https://t.co/wmYo4fbf85",en,Tweet,0,5,0,0,322.0,2024-11-08 20:03:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gb40oVZWwAAdm2z.jpg
"Kamlager-Dove, Sydney",Representative,California,37,Democratic,House: 2023-Present,Yes,RepKamlagerDove,'1854978208724402561',"I am incredibly alarmed by the racist text messages being sent to Black people across the country.

To those impacted: you are supported, you are loved, and we will protect you.

Hateful opportunists using this moment to sow fear and division will face consequences.",en,Tweet,3,16,5,5,4922.0,2024-11-08 20:04:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Sykes, Emilia Strong",Representative,Ohio,13,Democratic,House: 2023-Present,Yes,RepEmiliaSykes,'1854978640448024596',"The Affordable Care Act's Health Insurance Marketplace provides Americans access to affordable health insurance. Visit https://t.co/CYNmlvNoKY to enroll in a plan by December 15 to begin coverage on January 1, 2025. #FederalResourceFriday #OpenEnrollment https://t.co/1ocKtGzunT",en,Tweet,0,3,1,2,277.0,2024-11-08 20:05:46,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#FederalResourceFriday,#OpenEnrollment",http://HealthCare.gov,photo,"https://pbs.twimg.com/media/Gb41PADXEAAjQPH.jpg,https://pbs.twimg.com/media/Gb41PACXgAAlwXz.jpg"
"Reed, Jack",Senator,Rhode Island,,Democratic,"Senate: 1997-Present, House: 1991-1997",Yes,SenJackReed,'1854979970801815961',Here at @BrownUniversity to celebrate Veterans Day &amp; highlight immense sacrifice &amp; selfless service of our nation’s veterans. Grateful for Brown’s work to uplift military-affiliated students &amp; ROTC cadets who help make our country stronger &amp; lead us forward. https://t.co/gmjtovEV50,en,Tweet,0,32,5,5,2981.0,2024-11-08 20:11:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gb42c1tX0AAz8gg.jpg
"Fry, Russell",Representative,South Carolina,7,Republican,House: 2023-Present,Yes,RepRussellFry,'1854980010215666009',"Coastal Carolina University was recently listed as one of the best colleges for veterans by the Military Times!

I’m proud to represent a district that continually shows such great support for veterans and their families.

https://t.co/0INH9YY2Mh",en,Tweet,0,26,4,3,617.0,2024-11-08 20:11:12,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.wmbfnews.com/2024/11/06/list-names-coastal-carolina-university-one-best-colleges-veterans/,,
"Daines, Steve",Senator,Montana,,Republican,"Senate: 2015-Present, House: 2013-2015",Yes,SteveDaines,'1854980065278267432',"You know you're effective when @CNN is attacking you.

Republicans across the country can thank @alexbruesewitz for his innovative approach to media.",en,Tweet,3,385,52,48,39736.0,2024-11-08 20:11:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Joyce, David P.",Representative,Ohio,14,Republican,House: 2013-Present,Yes,RepDaveJoyce,'1854981146519740919',Horrified by the news of antisemtic attacks in Amsterdam last night. I stand with the Jewish people and urge leaders here and abroad to stand up to this growing hatred around the world.,en,Tweet,0,14,3,13,6766.0,2024-11-08 20:15:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Stansbury, Melanie A.",Representative,New Mexico,1,Democratic,House: 2021-Present,Yes,Rep_Stansbury,'1854982650634637764',"Sending my friend and colleague Rep. @GerryConnolly strength, love, and support. 

I’m with you through this challenging time. ❤️",en,Tweet,0,16,5,3,1197.0,2024-11-08 20:21:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Morelle, Joseph D.",Representative,New York,25,Democratic,House: 2018-Present,Yes,RepJoeMorelle,'1854982738614346003',"I'm proud to fight for Rochester's innovation economy by securing a Regional Tech Hub designation and bringing home $40 million in funding for our semiconductor industry—but we're not done yet.  

I'm working to build on this progress and secure a better future for all.",en,Tweet,0,17,3,7,1003.0,2024-11-08 20:22:03,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,
"Clarke, Yvette D.",Representative,New York,9,Democratic,House: 2007-Present,Yes,RepYvetteClarke,'1854983485967958382',"This disturbing ruling will only punish decent, hard working Americans – tearing families apart and irreparably harming our communities.

I condemn it entirely, and promise to continue my work to protect our immigrant neighbors from these blatant attacks on their freedoms.",en,Tweet,3,41,8,5,5201.0,2024-11-08 20:25:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Nehls, Troy E.",Representative,Texas,22,Republican,House: 2021-Present,Yes,RepTroyNehls,'1854983550942298437',"“TRUMP TRIUMPHS AGAIN”

47🇺🇸 https://t.co/sNrknjNnLj",en,Tweet,0,91,17,5,2442.0,2024-11-08 20:25:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gb45sA1XgAA_E1k.jpg
"Chu, Judy",Representative,California,28,Democratic,House: 2009-Present,Yes,RepJudyChu,'1854983922599243961',"I'm honored to be able to continue serving the people of #CA28 and fighting for values we hold dear: freedom, economic opportunity, and democracy.

A perilous path lies ahead, but we've faced Donald Trump before. We've organized. We've defeated his agenda.

We can do it again.",en,Tweet,2,110,13,22,26485.0,2024-11-08 20:26:45,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CA28,,,
"Cuellar, Henry",Representative,Texas,28,Democratic,House: 2005-Present,Yes,RepCuellar,'1854984057660359097',"I had the opportunity to visit the Family Matters Resource Center and follow up on discussions with Ms. Adriana Ramirez, Executive Director of Federal and State Programs at UISD. It was great to see firsthand how federal programs are making a positive impact in the community.

Thank you to Ms. Ramirez and the team there for their dedication. I'm looking forward to continuing our work together to support these valuable initiatives.",en,Tweet,0,3,0,2,626.0,2024-11-08 20:27:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/Gb46JtyWoAA_M5R.jpg,https://pbs.twimg.com/media/Gb46JtzWUAA8JFE.jpg,https://pbs.twimg.com/media/Gb46JtyXYAADVyR.jpg"
"Weber, Randy K. Sr.",Representative,Texas,14,Republican,House: 2013-Present,Yes,TXRandy14,'1854984119098204664',"The vile and brazen attack on Jews in Amsterdam is beyond unacceptable—it's an outrage. Our Jewish friends continue to endure despicable antisemitic assaults.

We will never tolerate antisemitism in any form, and we stand unwaveringly with the Jewish community. It's time to put an end to this hatred once and for all.",en,Tweet,2,57,14,20,2371.0,2024-11-08 20:27:32,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Husted, Jon",Senator,Ohio,,Republican,Senate: 2025-Present,Yes,SenJonHusted,'1854984239692882107',"""Each #hunt and harvest brings a new experience and story, keeping you coming back for more.”
-Lt. Governor @JonHusted 
https://t.co/DyinbZcYXY",en,Tweet,0,10,3,1,1689.0,2024-11-08 20:28:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#hunt,https://www.circlevilleherald.com/community/husted-harvests-nine-point-buck/article_7e95bd0e-9792-11ef-9b0f-dbbd9f182312.html,,
"Panetta, Jimmy",Representative,California,19,Democratic,House: 2017-Present,Yes,RepJimmyPanetta,'1854984740337525036',"I had the pleasure of meeting with the new Mayor of Atascadero, Charles Borbeau. Excited to work together to support our community’s growth and address the needs of our residents. https://t.co/SxwYh4n2uY",en,Tweet,0,2,1,4,390.0,2024-11-08 20:30:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Gb37jhIWQAAH5_1.jpg
"Green, Mark E.",Representative,Tennessee,7,Republican,House: 2019-2025,Yes,RepMarkGreen,'1854984777738129549',"This antisemitic attack on Israeli soccer fans in Amsterdam is appalling and extremely disturbing. The perpetrators must be held accountable to the fullest extent of the law.

https://t.co/n5WeWXJa0C",en,Tweet,2,36,15,21,4271.0,2024-11-08 20:30:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.nbcnews.com/news/world/israeli-soccer-fans-attacked-amsterdam-maccabi-tel-aviv-ajax-rcna179262,,
"Cassidy, Bill",Senator,Louisiana,,Republican,"Senate: 2015-Present, House: 2009-2015",Yes,SenBillCassidy,'1854985216231694420',"#WarriorCareMonth is a yearly reminder to honor our wounded, ill, &amp; injured service members, as well as their families &amp; caregivers. Those who wear the uniform with honor and dignity deserve the best. See resources &amp; programs here: https://t.co/mFZ3yG7Qyy https://t.co/thCCHkUUGg",en,Tweet,0,7,0,8,1588.0,2024-11-08 20:31:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#WarriorCareMonth,https://warriorcare.dodlive.mil,photo,https://pbs.twimg.com/media/Gb47JczXMAARBdq.jpg
"Wyden, Ron",Senator,Oregon,,Democratic,"Senate: 1996-Present, House: 1981-1996",Yes,RonWyden,'1854985584290476308',"Encouraged after #ListeningToTheFuture from students here at David Douglas High School that students &amp; the entire community are ready to work on real solutions for the climate crisis, reproductive rights, education, homelessness &amp; more.",en,Reply,0,17,1,15,3596.0,2024-11-08 20:33:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#ListeningToTheFuture,,,
"Wyden, Ron",Senator,Oregon,,Democratic,"Senate: 1996-Present, House: 1981-1996",Yes,RonWyden,'1854985581216108748',Heard at today’s #2024townhall today in east Portland from Oregonians who feel gut-punched &amp; who feel elated by the election results. The #OregonWay is to listen to everybody who comes to my annual town halls in each of our state’s 36 counties. https://t.co/C0tX8P1rfX,en,Tweet,1,70,4,43,6720.0,2024-11-08 20:33:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#2024townhall,#OregonWay",,photo,"https://pbs.twimg.com/media/Gb47jQmbwAMb5p_.jpg,https://pbs.twimg.com/media/Gb47jQebwAELj28.jpg,https://pbs.twimg.com/media/Gb47jQdbwAEaXB5.jpg"
"Gillibrand, Kirsten E.",Senator,New York,,Democratic,"Senate: 2009-Present, House: 2007-2009",Yes,SenGillibrand,'1854986047186518319',"I condemn the horrific antisemitic attack in Amsterdam in the strongest terms possible. As global antisemitism continues its rise, we must all speak out against hatred, discrimination and prejudice. The Dutch authorities must hold the perpetrators of this violence accountable and all of our partners must do more to protect their Jewish populations.",en,Tweet,11,833,90,389,99595.0,2024-11-08 20:35:12,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Lawler, Michael",Representative,New York,17,Republican,House: 2023-Present,Yes,RepMikeLawler,'1854986155843805520',I've been proud to work across the aisle as one of the most bipartisan members of Congress. I'm going to continue working with colleagues in both parties to deliver the results Hudson Valley families expect and deserve. https://t.co/7doSlfsRTZ,en,Tweet,0,20,1,2,1210.0,2024-11-08 20:35:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1854985948754292736/vid/avc1/1278x720/dBQ51oJ3fBCAIo5N.mp4?tag=16
"Stanton, Greg",Representative,Arizona,4,Democratic,House: 2019-Present,Yes,RepGregStanton,'1854986464955973719',"Great to join @AhwatukeeCC for their 30th Anniversary Impact Awards Gala last night! 

I was honored to help recognize three outstanding educators—from Music Maker Workshops, @KyreneSchools &amp; @DVHS_TUHSD—who are going above and beyond to set our kids up for success. https://t.co/KQ2XRr1wxx",en,Tweet,0,4,1,6,670.0,2024-11-08 20:36:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/Gb48WoYbwAAiX0W.jpg,https://pbs.twimg.com/media/Gb48WogaIAAgbsq.jpg"
"Wasserman Schultz, Debbie",Representative,Florida,25,Democratic,House: 2005-Present,Yes,RepDWStweets,'1854986657881039283',"Always fun to join my Century Village Pembroke Pines constituents. Last night, the International Key Club hosted a luau to celebrate Hawaiian culture. 🌺🥳🫂 https://t.co/f3wTRCJLJd",en,Tweet,0,10,2,7,697.0,2024-11-08 20:37:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/Gb48bL4WQAAG_1N.jpg,https://pbs.twimg.com/media/Gb48bLzWIAAIgnE.jpg,https://pbs.twimg.com/media/Gb48bL5XkAAGQSh.jpg"
"Williams, Nikema",Representative,Georgia,5,Democratic,House: 2021-Present,Yes,RepNikema,'1854986783873802337',"🚨 Exciting news!🚨

@GeorgiaTech is receiving $350,000 from the @EPA to partner with local manufacturers, reduce toxic chemicals, and drive sustainable innovation in our communities. https://t.co/DYeBdKEoyH",en,Tweet,1,14,2,3,893.0,2024-11-08 20:38:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gb48pjbXoAAOS47.jpg
"LaMalfa, Doug",Representative,California,1,Republican,House: 2013-Present,Yes,RepLaMalfa,'1854987255426732391',"During President Trump's first term, California filed a lawsuit every 12 days on average, becoming the self-appointed lawsuit capital of the nation. Instead of tackling real issues like homelessness, housing, and crime, Gavin Newsom and California Democrats were obsessed with fighting political battles through endless litigation. Now, with Trump returning to office, Newsom is gearing up for even more lawsuits and asking lawmakers to set aside more taxpayer money to fuel this partisan crusade.

At a time when California faces a housing crisis, high taxes, and soaring cost of living, state leaders should be focused on real solutions--not preparing for another round of partisan lawsuits. It's time to ask: When will this witch hunt end? And when will California's state leaders finally focus on the issues that actually matter to the people they're supposed to represent?",en,Tweet,1,61,15,17,1781.0,2024-11-08 20:40:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
"Feenstra, Randy",Representative,Iowa,4,Republican,House: 2021-Present,Yes,RepFeenstra,'1854987319050195315',"Under President Trump’s leadership, we are going to reauthorize and build upon the Tax Cuts and Jobs Act to unleash economic prosperity!

Lower taxes make for a stronger middle class and a more prosperous America!",en,Tweet,0,8,0,1,504.0,2024-11-08 20:40:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Scott, Robert C. ""Bobby""",Representative,Virginia,3,Democratic,House: 1993-Present,Yes,BobbyScott,'1854987429620457725',"Since President Obama signed the Affordable Care Act into law, 50 million people have enrolled in health care through the ACA Marketplace. 

Open enrollment is underway for 2025. Head to https://t.co/aUuUw8G2OG to #GetCovered.",en,Tweet,2,14,3,10,9484.0,2024-11-08 20:40:41,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#GetCovered,http://HealthCare.gov,,
"Correa, J. Luis",Representative,California,46,Democratic,House: 2017-Present,Yes,RepLouCorrea,'1854987485392388504',"Thank you for participating in our American democratic process. I'm grateful to everyone who voted and spoke for our community.

Today, votes are still being counted, and control of Congress is still undecided. Until we know more, my office is here to answer your questions.",en,Tweet,0,6,0,5,681.0,2024-11-08 20:40:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Fong, Vince",Representative,California,20,Republican,House: 2024-Present,Yes,RepVinceFong,'1854988659755274316',Great to catch up with Fresno Mayor Jerry Dyer last week. It is always great getting to talk with him about the new developments in Fresno and all the community is working on. https://t.co/twGf0pHrid,en,Tweet,0,1,0,0,315.0,2024-11-08 20:45:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gb4-WscXQAAF8OL.jpg
"DelBene, Suzan K.",Representative,Washington,1,Democratic,House: 2012-Present,Yes,RepDelBene,'1854989051390312588',"This Veterans Day, the National Park Service is waiving entrance fees to parks for everyone on Monday, Nov. 11.

This is a great opportunity to visit WA’s natural treasures, including North Cascades, Olympic, &amp; Mt. Rainer! 🏞️🏞️🏞️",en,Tweet,0,11,2,4,1671.0,2024-11-08 20:47:08,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"DelBene, Suzan K.",Representative,Washington,1,Democratic,House: 2012-Present,Yes,RepDelBene,'1854989053730394378',"Also, current military, their dependents, veterans, &amp; Gold Star Families can get into all national parks for free with the Military Pass any day.

https://t.co/RYqdX3GMcN",en,Reply,0,0,0,1,457.0,2024-11-08 20:47:09,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.nps.gov/planyourvisit/veterans-and-gold-star-families-free-access.htm,,
"Salazar, Maria Elvira",Representative,Florida,27,Republican,House: 2021-Present,Yes,RepMariaSalazar,'1854989085821321559',"In 2024, if Latinos vote against a left-wing agenda, they call us racist and sexist. This is what censorship looks like!
https://t.co/ICY8Vqzafj",en,Tweet,3,280,69,28,7655.0,2024-11-08 20:47:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://nypost.com/2024/11/06/us-news/fuming-joe-scarborough-blames-racism-misogyny-among-black-and-hispanic-voters-for-harris-loss/,,
"Britt, Katie Boyd",Senator,Alabama,,Republican,Senate: 2023-Present,Yes,SenKatieBritt,'1854990511268151637',"Foreign adversaries must be prohibited from gaining access to our military, intelligence, and national lab sites. We’re heading in the right direction, but we must do more.
The Senate should pass the Protect Our Bases Act to ensure long-term protections.   https://t.co/srYaTgMjEI",en,Tweet,1,70,7,28,7067.0,2024-11-08 20:52:56,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.alexcityoutlook.com/britt-calls-for-senate-passage-of-protect-our-bases-act/article_130a40da-9dd9-11ef-8ca5-13639cff44a8.html,,
"Ricketts, Pete",Senator,Nebraska,,Republican,Senate: 2023-Present,Yes,SenatorRicketts,'1854990836829721031',Hamas' leadership has been living a life of luxury away from the conflict while they use innocent people as shields in their terrorist campaign against Israel. Enough is enough. Proud to work with @SenatorWicker &amp; @SenatorRisch on this effort.,en,Tweet,1,55,14,19,6763.0,2024-11-08 20:54:14,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Lee, Laurel M.",Representative,Florida,15,Republican,House: 2023-Present,Yes,RepLaurelLee,'1854991533533282805',"Under the Biden-Harris administration, more than 10 million people illegally crossed our borders.

It is time to return to a nation that puts American citizens first. We must enforce our existing immigration laws and remove violent criminals from our communities.",en,Tweet,0,14,4,5,650.0,2024-11-08 20:57:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Smith, Adam",Representative,Washington,9,Democratic,House: 1997-Present,Yes,RepAdamSmith,'1854991925096378542',"Each person’s mental health is unique and requires individualized care. By providing tailored services, effective treatment is possible. I was glad to visit @SoundMH Health Clinic today and continue the important conversation around mental health. https://t.co/h54gCGJEpH",en,Tweet,0,11,4,11,932.0,2024-11-08 20:58:33,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Gb5BOZxXQAAs1e6.jpg
"Alford, Mark",Representative,Missouri,4,Republican,House: 2023-Present,Yes,RepMarkAlford,'1854992066545086868',"Iran is the world’s largest state sponsor of terrorism, and they tried to assassinate President Trump.

This behavior must never be tolerated. We need to act to ensure our leaders are protected. 

Jan 20th and the return of strong American leadership cannot come soon enough!
https://t.co/Rq8xdg8I5J",en,Tweet,0,21,2,5,860.0,2024-11-08 20:59:07,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Larson, John B.",Representative,Connecticut,1,Democratic,House: 1999-Present,Yes,RepJohnLarson,'1854992244362596837',"To see Black students in Bloomfield and across the country targeted by these racist messages is reprehensible. I stand behind law enforcement’s efforts to investigate these threats. While extremists aim to divide us with hate, diversity will always be our strength as Americans.",en,Tweet,0,10,3,12,1125.0,2024-11-08 20:59:49,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Baird, James R.",Representative,Indiana,4,Republican,House: 2019-Present,Yes,RepJimBaird,'1854992295348584453',".@HouseGOP will work with President @realDonaldTrump to get American back on track. We are focused on delivering:

🇺🇸 Affordability and economic prosperity
🇺🇸 Secure borders
🇺🇸 Peace through strength
🇺🇸 Energy independence
🇺🇸 Safer communities",en,Tweet,0,5,2,7,413.0,2024-11-08 21:00:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Strickland, Marilyn",Representative,Washington,10,Democratic,House: 2021-Present,Yes,RepStricklandWA,'1854992444288364628',"This week, I had the opportunity to visit the new accessibility upgrades at @ArivvaCAT's Parkland facility.

Arivva is working hard to fill gaps in the local healthcare workforce. That's why I'm #deliveringfortheSouthSound with $450k for Arivva to help support workers. https://t.co/EK0av35KFT",en,Tweet,0,6,1,2,311.0,2024-11-08 21:00:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#deliveringfortheSouthSound,,photo,"https://pbs.twimg.com/media/Gb5BMtZXYAAg5Ni.jpg,https://pbs.twimg.com/media/Gb5BNspWYAAxS7Z.jpg"
"Goldman, Daniel S.",Representative,New York,10,Democratic,House: 2023-Present,Yes,RepDanGoldman,'1854992542078845331',"With the election over, Rs are admitting what we’ve been telling you–Project 2025 is the agenda for the next Trump presidency.

Democrats are united in stopping this radical plan to gut checks and balances, hurt working families, target dissent, and restrict abortion nationwide.",en,Tweet,17,1165,444,148,30051.0,2024-11-08 21:01:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Deluzio, Christopher R.",Representative,Pennsylvania,17,Democratic,House: 2023-Present,Yes,RepDeluzio,'1854993269719024107',"The Etna Center for Community is coming to life, and I'm so glad to bring home federal dollars to support this library and community space. Watch to learn more about this vision and project from some of Etna's awesome leaders. https://t.co/nHJlKkFRB1",en,Tweet,0,9,3,0,707.0,2024-11-08 21:03:54,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,video,https://video.twimg.com/amplify_video/1854989990930817024/vid/avc1/1920x1080/B7w_Jw2Goq6y0QQA.mp4?tag=16
"Kustoff, David",Representative,Tennessee,8,Republican,House: 2017-Present,Yes,RepDavidKustoff,'1854993442038039017',"I met with @MemphisDocs members Dr. George Woodbury, Dr. Emily Coursey, and Dr. Donna Pendergrass from Shelby County &amp; Dr. Ron Kirkland from Madison County. I appreciate your work advocating for the physicians and patients in our community. https://t.co/7hE5TNRxc1",en,Tweet,0,7,2,3,738.0,2024-11-08 21:04:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/Gb5CsGjXQAAQohq.jpg,https://pbs.twimg.com/media/Gb5CsGjXEAERhQ-.jpg"
"Scanlon, Mary Gay",Representative,Pennsylvania,5,Democratic,House: 2018-Present,Yes,RepMGS,'1854993964585099451',Great to join @DelcoPALiteracy in highlighting the importance of adult literacy programs and the opportunities they provide for our community. I will always champion access to education for all members of our community. https://t.co/c4kIdoGp30,en,Tweet,0,6,3,57,1012.0,2024-11-08 21:06:39,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/Gb5C4CHWoAAb1pk.jpg,https://pbs.twimg.com/media/Gb5C4CIWgAAf7VB.jpg"
