Name,Role,State,District,Party,Served,Active On X,Account,tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
"Scott, Tim",Senator,South Carolina,,Republican,"Senate: 2013-Present, House: 2011-2013",Yes,SenatorTimScott,'1874612824217194877',"Evil will not prevail.

The terrorist attack in New Orleans was horrific. We continue to learn more about what happened, but it is clear this was terrorism on our homeland. 1/2",en,Tweet,3,527,41,34,26146.0,2025-01-02 00:25:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Greene, Marjorie Taylor",Representative,Georgia,14,Republican,House: 2021-Present,Yes,RepMTG,'1874614403091304529',"It is becoming increasingly obvious that the terrorist attacks in New Orleans and the Las Vegas Trump Hotel are organized and connected.

While we wait for more details, I’d like to point out that it’s insane to fund our enemies.

Johnson, Schumer, and McConnell gave $9B to Hamas and Biden gave $10B to Iran in 2024.",en,Tweet,431,19146,7552,1760,464868.0,2025-01-02 00:31:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/GgP33RxWsAA8jmj.jpg,https://pbs.twimg.com/media/GgP33RwXIAAa5nf.jpg,https://pbs.twimg.com/media/GgP33RvXYAAdwMS.jpg,https://pbs.twimg.com/media/GgP33RvXwAAHWp2.jpg"
"Rounds, Mike",Senator,South Dakota,,Republican,Senate: 2015-Present,Yes,SenatorRounds,'1874614975194628158',The senseless violence in New Orleans has saddened us all. Please keep all of those impacted by this tragedy in your thoughts and prayers. The families of those who have lost their lives and those who have been injured all need our continued support and prayers.,en,Tweet,1,24,2,9,2433.0,2025-01-02 00:33:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Blumenthal, Richard",Senator,Connecticut,,Democratic,Senate: 2011-Present,Yes,SenBlumenthal,'1874615266803642497',"Reasons for the Supreme Court’s imploding stature are largely self-inflicted—no ethics, no restraint, no reality check, among others. Time for reflection &amp; reform. https://t.co/Zyfdz8usZf",en,Tweet,93,3709,1237,1898,436297.0,2025-01-02 00:34:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://apnews.com/article/supreme-court-chief-justice-john-roberts-1e11fa540245a8c629c90772674ea8f7,,
"Luna, Anna Paulina",Representative,Florida,13,Republican,House: 2023-Present,Yes,RepLuna,'1874616011955249522',My Top New Year’s Resolution: Help @realDonaldTrump Save Our Country! 🤝🏻,en,Tweet,1,1799,246,137,24732.0,2025-01-02 00:37:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Sherrill, Mikie",Representative,New Jersey,11,Democratic,House: 2019-Present,Yes,RepSherrill,'1874616667722092948',"My first stop was in @Livingston_NJ, where It was my honor to swear in Councilman Bhuptani and present Congressional Certificates.

Congratulations as well to Mayor Meinhardt, Deputy Mayor Klein, and to Councilmen Anthony and Vieira. I look forward to continuing to work together! https://t.co/OriQetSoYs",en,Tweet,1,19,2,9,2466.0,2025-01-02 00:40:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/GgP56tcXkAEaG0y.jpg,https://pbs.twimg.com/media/GgP56tcWcAAagiS.jpg,https://pbs.twimg.com/media/GgP56tcWcAEBzA1.jpg,https://pbs.twimg.com/media/GgP56tcWUAEtZaO.jpg"
"Wilson, Frederica S.",Representative,Florida,24,Democratic,House: 2011-Present,Yes,RepWilson,'1874617482583191865',"My prayers are with the people of New Orleans and the victims of the deadly attack, who were simply trying to celebrate the new year like many of us.

I thank law enforcement for their swift response and investigation. New Orleans is strong, and the nation stands with them.",en,Tweet,1,23,5,3,2714.0,2025-01-02 00:43:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Steube, W. Gregory",Representative,Florida,17,Republican,House: 2019-Present,Yes,RepGregSteube,'1874619458464997794',"Two women from Fort Myers are reportedly hospitalized in the trauma ICU following the tragic terrorist attack in New Orleans.

This horrific act is a stark reminder of the evil that persists in our world and the urgent need for strong American leadership to confront and defeat the growing threat of terrorism.

Please join me in praying for their recovery and for comfort and strength for their loved ones during this incredibly difficult time.",en,Tweet,2,318,63,36,12295.0,2025-01-02 00:51:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Murphy, Christopher",Senator,Connecticut,,Democratic,"Senate: 2013-Present, House: 2007-2013",Yes,ChrisMurphyCT,'1874620854111457589',"Trump is intentionally lying about the attacker being an immigrant - he wasn’t. Why does it matter?

Because he is going to use episodes of violence to justify his crack down on immigrants and his attack on dissent - whether the facts line up or not. 

This is just the start. https://t.co/8cVRo0A0TP",en,Tweet,129,6734,1875,1926,399431.0,2025-01-02 00:56:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GgP9u1pXIAAl5vw.jpg
"Titus, Dina",Representative,Nevada,1,Democratic,"House: 2009-2011, 2013-Present",Yes,repdinatitus,'1874621631106035769',"Effective TODAY seniors on Medicare will pay no more than $2,000/year for prescription drugs, thanks to the Inflation Reduction Act I supported. https://t.co/sLdwIG0wot",en,Tweet,3,58,17,3,3477.0,2025-01-02 01:00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.cnn.com/2024/12/31/politics/medicare-drug-spending-cap/index.html,,
"Scalise, Steve",Representative,Louisiana,1,Republican,House: 2008-Present,Yes,SteveScalise,'1874623090472194115',"FBI and DOJ must be aggressive and transparent in apprehending any remaining suspects and determining exactly how this evil act of terror was able to happen.

The victims and their families—and our New Orleans community—deserve that.

Please continue to pray for all involved. https://t.co/8IhrTYOz5b",en,Tweet,10,789,123,81,29043.0,2025-01-02 01:05:48,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,video,https://video.twimg.com/amplify_video/1874622486354055168/vid/avc1/1280x720/HCEcn7gkgiOo9HEF.mp4?tag=14
"Blackburn, Marsha",Senator,Tennessee,,Republican,"Senate: 2019-Present, House: 2003-2019",Yes,MarshaBlackburn,'1874623742527381535',Joe Biden’s botched withdrawal from Afghanistan allowed ISIS to grow stronger.,en,Tweet,9,2438,345,453,49111.0,2025-01-02 01:08:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Lee, Susie",Representative,Nevada,3,Democratic,House: 2019-Present,Yes,RepSusieLee,'1874623905891221679',My office is closely monitoring this morning’s Cybertruck explosion outside of Trump Tower. We will continue to follow updates from law enforcement as they come.,en,Tweet,1,17,3,5,2244.0,2025-01-02 01:09:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Greene, Marjorie Taylor",Representative,Georgia,14,Republican,House: 2021-Present,Yes,RepMTG,'1874624192651624883',Abortion is the leading cause of murder.,en,Tweet,108,3921,1181,735,269685.0,2025-01-02 01:10:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Kennedy, John",Senator,Louisiana,,Republican,Senate: 2017-Present,Yes,SenJohnKennedy,'1874624551583129718',"I don't want to hear from anybody in the federal government saying they don't have the resources. They need to saddle up and ride.

We need to find out what happened in New Orleans, and it's not going to be covered up. https://t.co/ddxIdqh4UG",en,Tweet,706,50806,8009,2671,1195336.0,2025-01-02 01:11:36,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,video,https://video.twimg.com/amplify_video/1874620267563245568/vid/avc1/1280x720/JWN5Etj4OFDtRExe.mp4?tag=14
"Hickenlooper, John W.",Senator,Colorado,,Democratic,Senate: 2021-Present,Yes,SenatorHick,'1874624779367711166',"Our thoughts are with the victims, their loved ones, and the survivors of the horrific terrorist attack in New Orleans today. Grateful for the bravery of the first responders and their swift response.",en,Tweet,0,16,4,5,2286.0,2025-01-02 01:12:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Donalds, Byron",Representative,Florida,19,Republican,House: 2021-Present,Yes,RepDonaldsPress,'1874625200169566432',"UPDATE: Statement from The Canterbury School shared on behalf of the Eisele and Idelson families:

""The Eisele and Idelson families are deeply grateful for the outpouring of thoughts, prayers, and offers of support for our daughters following the tragic attack in New Orleans."" https://t.co/YZTdsKCvHm",en,Tweet,10,542,112,18,70992.0,2025-01-02 01:14:11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GgQAYC9XIAAD9az.jpg
"Pallone, Frank",Representative,New Jersey,6,Democratic,House: 1987-Present,Yes,FrankPallone,'1874626143963529389',Spoke at the Piscataway reorganization meeting about the significant progress made by the Mayor and Council to improve life for Piscataway residents. Looking forward to building on this progress with them in 2025. https://t.co/6rgNTV4Xo3,en,Tweet,0,9,0,1,957.0,2025-01-02 01:17:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GgQCiirXQAAK_wa.jpg
"Higgins, Clay",Representative,Louisiana,3,Republican,House: 2017-Present,Yes,RepClayHiggins,'1874626427162919331',Buckle up… https://t.co/GAHQI64zph,en,Tweet,787,20167,3522,1306,1785264.0,2025-01-02 01:19:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GgQCzM2XkAAvUpA.jpg
"Greene, Marjorie Taylor",Representative,Georgia,14,Republican,House: 2021-Present,Yes,RepMTG,'1874626553499336778',"The Las Vegas sheriff said that the Cybertruck’s frame actually limited the blast even protecting the Trump hotel.

I was impressed over the holidays when I tried out the full self driving feature of a Cybertruck. It drove me to Starbucks and home flawlessly.

But it’s even more impressive that the integrity of the Cybertruck saved lives from the LV terrorist bomb.

Now they need to release the name of terrorist who did this.",en,Tweet,158,8988,1525,1600,363834.0,2025-01-02 01:19:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GgQC6hwW4AAgoXs.jpg
"Meuser, Daniel",Representative,Pennsylvania,9,Republican,House: 2019-Present,Yes,RepMeuser,'1874626616690925827',"I’ll be on Mornings with Maria on @FoxBusiness tomorrow, Thursday, at 7:20am. Tune in, I’ll be discussing the Speaker's election, the upcoming Senate confirmations, and the horrific attack in New Orleans. https://t.co/JqSeL2Ichd",en,Tweet,0,5,1,1,708.0,2025-01-02 01:19:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GgQC-RwWoAAuBxl.jpg
"Collins, Mike",Representative,Georgia,10,Republican,House: 2023-Present,Yes,RepMikeCollins,'1874626678871453906',Why did this FBI lady tell us the New Orleans attack is not a terrorist event? https://t.co/uEzryCWACC,en,Tweet,12,740,125,174,37021.0,2025-01-02 01:20:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1874626618074812416/vid/avc1/882x492/1fKbSiPTCUj14N2v.mp4?tag=16
"Crane, Elijah",Representative,Arizona,2,Republican,House: 2023-Present,Yes,RepEliCrane,'1874626824824852914',"Pinal County, #AZ02, and our entire country are safer because of your time as sheriff. 

Grateful to you and your family for all you’ve done throughout your admirable career, @sherifflamb1.",en,Tweet,7,699,112,29,14100.0,2025-01-02 01:20:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#AZ02,,,
"Johnson, Ron",Senator,Wisconsin,,Republican,Senate: 2011-Present,Yes,SenRonJohnson,'1874627612896903678',"Balancing the federal budget is both eminently reasonable and entirely doable.  

My column in today’s WSJ shows how it can and should be done.
https://t.co/3Rc1Ziknny",en,Tweet,8,272,40,26,24099.0,2025-01-02 01:23:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.wsj.com/opinion/ron-johnson-fiscal-sanity-isnt-too-much-to-hope-for-this-year-spending-debt-loans-5da61d6f,,
"Cuellar, Henry",Representative,Texas,28,Democratic,House: 2005-Present,Yes,RepCuellar,'1874628319779377241',"Today, my Laredo staff and I attended the swearing-in ceremonies of Webb County's newly elected officials:  

- Juan Paz, Justice of the Peace, Precinct 1, Place 1  
- Guadalupe 'Lupillo' Gomez, Constable, Precinct 1  
- Martin Cuellar, Webb County Sheriff  
- Miguel 'Mike' Villarreal, Constable, Precinct 2  
- Rolando San Miguel, Constable, Precinct 4  
- Patricia Barrera, Tax Assessor-Collector  
- Marc Montemayor, County Attorney
- Isidro 'Chilo' Alaniz, District Attorney
- Sabino M Morales Jr., Constable, Precinct 3

Congratulations to all! I look forward to working with each of them to improve the lives of residents in Webb County.",en,Tweet,0,7,0,1,732.0,2025-01-02 01:26:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/GgQEhJVWYAAcsbs.jpg,https://pbs.twimg.com/media/GgQEhJUWMAAiiQr.jpg,https://pbs.twimg.com/media/GgQEhJTWEAA7mCP.jpg,https://pbs.twimg.com/media/GgQEhJVX0AAT58s.jpg"
"Cuellar, Henry",Representative,Texas,28,Democratic,House: 2005-Present,Yes,RepCuellar,'1874628779680964749',"Today, my District Director, Alexis Gallegos, attended the swearing-in ceremony for Jim Hogg County's newly elected officials, led by County Judge Juan Carlos Guerra. The ceremony celebrated the following leaders as they took their oaths of office:

- Rodolfo Gutierrez, County Attorney  
- Erasmo 'Kiko' Alarcon, Sheriff  
- Norma Liza S. Hinojosa, Tax Assessor-Collector  
- Tony Flores, County Commissioner, Precinct 1  
- Sandalio 'Sandy' Ruiz, County Commissioner, Precinct 3  
- Bacilio Galvan, Constable, Precinct 1  
- Carlos Guerra, Constable, Precinct 2  
- Rene Molina, Constable, Precinct 3  
- Armando A. Garza, Constable, Precincts 4 & 5  

Congratulations to all the newly sworn-in officials! I am eager to collaborate with each of them to enhance the quality of life for the residents of Jim Hogg County.",en,Tweet,0,2,0,2,629.0,2025-01-02 01:28:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GgQE8CqXAAAEQ8S.jpg
"Blackburn, Marsha",Senator,Tennessee,,Republican,"Senate: 2019-Present, House: 2003-2019",Yes,MarshaBlackburn,'1874629352614425000',"The fact that a reporter has better intel than the FBI tells us all we need to know. 

The FBI has failed its core mission.",en,Tweet,171,19987,5220,485,384615.0,2025-01-02 01:30:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Wyden, Ron",Senator,Oregon,,Democratic,"Senate: 1996-Present, House: 1981-1996",Yes,RonWyden,'1874629654709186714',"Tough end to a great season for @Oregonfootball, but I’m already counting down the days until next season kicks off in Autzen. #GoDucks",en,Tweet,0,102,7,13,7119.0,2025-01-02 01:31:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#GoDucks,,,
"Scott, Rick",Senator,Florida,,Republican,Senate: 2019-Present,Yes,SenRickScott,'1874630253458641030',"I ask every Florida family to join Ann and me in praying for the quick recovery of Steele Idelson, Elle Eisele and all injured in the evil attack in New Orleans.",en,Tweet,6,682,84,39,40318.0,2025-01-02 01:34:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Hoyle, Val T.",Representative,Oregon,4,Democratic,House: 2023-Present,Yes,RepValHoyle,'1874630845132402730',"Heart breaking loss but the Ducks will always be the year 1 Big 10 champs and have the best coach in the nation in @CoachDanLanning. 

No matter what happens we ❤️ our Ducks! 🦆!!!",en,Tweet,0,5,1,2,624.0,2025-01-02 01:36:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Gimenez, Carlos A.",Representative,Florida,28,Republican,House: 2021-Present,Yes,RepCarlos,'1874632131122757894',"🚨NEWS —&gt; Our country is being targeted by terrorist attacks!

We must secure the border &amp; guarantee our local enforcement is empowered to enforce the law and protect the American people from these cowards!🇺🇸 https://t.co/hWj9MhLSCQ",en,Tweet,1,65,19,39,3084.0,2025-01-02 01:41:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/ext_tw_video/1874632079549304832/pu/vid/avc1/640x368/CCfOdbV62E-0Dku7.mp4?tag=12
"Merkley, Jeff",Senator,Oregon,,Democratic,Senate: 2009-Present,Yes,SenJeffMerkley,'1874633408787386389',"Tough loss for the Ducks today. But what a season—an incredible undefeated regular season record, a Big Ten Championship, and a lot of heart and grit in this team. You made Oregon proud.",en,Tweet,1,72,10,16,6851.0,2025-01-02 01:46:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Salazar, Maria Elvira",Representative,Florida,27,Republican,House: 2021-Present,Yes,RepMariaSalazar,'1874634303893881067',"Matt Gaetz has been one of most intelligent members in Congress.

We will miss his debates!

1. Dignity Act is not amnesty. It’s the opposite.

Amnesty is what we have now.
Illegals have
free roads,
free schools,
free hospitals.
No more.",en,Tweet,13,240,35,74,38396.0,2025-01-02 01:50:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Salazar, Maria Elvira",Representative,Florida,27,Republican,House: 2021-Present,Yes,RepMariaSalazar,'1874634306251026778',"2. With the Dignity Act, you get:

- Sealed Southern Border.
- Stop catch and release.
- Stop hiring illegal workers (E-verify)
- Enact high penalties for criminals.",en,Reply,0,22,3,10,2359.0,2025-01-02 01:50:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Salazar, Maria Elvira",Representative,Florida,27,Republican,House: 2021-Present,Yes,RepMariaSalazar,'1874634308578926887',"3. There are no free rides with the Dignity Act.

Anyone benefitting:

- Pays a steep yearly fine. 
- Zero access to welfare programs.
- Does not apply to arrivals during Biden Admin.",en,Reply,2,39,3,17,4127.0,2025-01-02 01:50:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Salazar, Maria Elvira",Representative,Florida,27,Republican,House: 2021-Present,Yes,RepMariaSalazar,'1874634310659305601',"4. The Dignity Act is good for America.
Why?

- It generates $45 billion to retrain American workers.
- It helps us compete with China.
- It secures U.S. food supply and empowers farmers.
- It brings in trillions in federal taxes to rescue Social Security/Medicare.",en,Reply,0,34,3,12,3928.0,2025-01-02 01:50:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Salazar, Maria Elvira",Representative,Florida,27,Republican,House: 2021-Present,Yes,RepMariaSalazar,'1874634312802615728',"What don’t you like about Dignity? 
Awaiting your comments.",en,Reply,0,29,3,32,5959.0,2025-01-02 01:50:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Hageman, Harriet M.",Representative,Wyoming,At Large,Republican,House: 2023-Present,Yes,RepHageman,'1874634465689186762',"The BLM's RMPs are not about conservation—they're about expanding Washington's grip on land policies. Wyoming deserves locally-driven land management, not heavy-handed politics from bureaucrats.

See my op-ed on how I'm fighting back:
https://t.co/QCoSDyXahK",en,Tweet,5,364,111,34,4170.0,2025-01-02 01:51:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://cowboystatedaily.com/2024/12/30/guest-column-pushing-back-against-resource-management-plans/,,
"Sherrill, Mikie",Representative,New Jersey,11,Democratic,House: 2019-Present,Yes,RepSherrill,'1874634550388900176',"The Dover Town Council is ready to get right to work. 💪

I was excited to join Mayor Dodd to congratulate Councilmembers Estacio, Tapia, Velez, and Wittner as they begin their term serving the community. https://t.co/WWaqf2roBd",en,Tweet,1,13,2,17,2587.0,2025-01-02 01:51:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/GgQKL7sWsAA0xnH.jpg,https://pbs.twimg.com/media/GgQKL7rXgAAMrcd.jpg"
"Harshbarger, Diana",Representative,Tennessee,1,Republican,House: 2021-Present,Yes,RepHarshbarger,'1874635114787000340',@shockand_awe Thank you my friend!,en,Reply,0,0,0,0,38.0,2025-01-02 01:53:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Blackburn, Marsha",Senator,Tennessee,,Republican,"Senate: 2019-Present, House: 2003-2019",Yes,MarshaBlackburn,'1874635993887977918',"This is what the FBI New Orleans has been doing.

Return the FBI to its mission of investigating criminals and terrorists. 

@Kash_Patel",en,Tweet,362,15231,2609,1282,3186517.0,2025-01-02 01:57:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Edwards, Chuck",Representative,North Carolina,11,Republican,House: 2023-Present,Yes,RepChuckEdwards,'1874636381135245454',Justice must be delivered swiftly to those who carried out the horrific attack on innocent people celebrating the new year in New Orleans. My prayers continue to be with the victims and their families.,en,Tweet,0,4,0,4,771.0,2025-01-02 01:58:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Cuellar, Henry",Representative,Texas,28,Democratic,House: 2005-Present,Yes,RepCuellar,'1874636732966285661',"Today, my Outreach Coordinator, Andres Velazquez, attended the Duval County Swearing-In Ceremony. Congratulations to Duval County's newly elected leaders:

Sheriff Romeo R Ramirez
Commissioner PCT 1 Pete Guerra
Commissioner PCT 3 Marla Garza
Chief of Police B. Gomez

I am confident they will serve the people of Duval County with true leadership! I look forward to working with each of them to improve the lives of residents in Duval County.",en,Tweet,0,3,0,3,742.0,2025-01-02 02:00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,photo,"https://pbs.twimg.com/media/GgQFlpPWoAAioMG.jpg,https://pbs.twimg.com/media/GgQFm3OXIAAtIWt.jpg,https://pbs.twimg.com/media/GgQFn_AWYAAun6H.png"
"Greene, Marjorie Taylor",Representative,Georgia,14,Republican,House: 2021-Present,Yes,RepMTG,'1874639149325779055',"I just want to say thank you to all police officers who work tirelessly in one of the toughest jobs there is.

I appreciate you!!",en,Tweet,22,7810,521,611,174960.0,2025-01-02 02:09:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
