Name,Role,State,District,Party,Served,Active On X,Account,tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
"Bacon, Don",Representative,Nebraska,2,Republican,House: 2017-Present,Yes,RepDonBacon,'1894901422329647265',"Yesterday, the House Bipartisan Task Force for Combatting Antisemitism held a roundtable discussing the latest findings of @AJCGlobal's State of Antisemitism in America Report. Fighting antisemitism is not a Republican or Democrat issue, but an American one! https://t.co/i5yPvYip4K",en,Tweet,3,101,13,100,27574.0,2025-02-27 00:04:39,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,photo,"https://pbs.twimg.com/media/GkwKzA3XoAA2tf8.jpg,https://pbs.twimg.com/media/GkwKzBpWMAAmed-.jpg,https://pbs.twimg.com/media/GkwKzAlXkAARA6k.jpg"
"Kamlager-Dove, Sydney",Representative,California,37,Democratic,House: 2023-Present,Yes,RepKamlagerDove,'1894901734159392947',"The 14th Amendment is a pillar of American law.

If they could ratify the 14th Amendment and birthright citizenship during hostile times in 1868, we can keep it in law now. https://t.co/fKGNBVDcnP",en,Tweet,0,13,0,3,484.0,2025-02-27 00:05:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1894901633789689856/vid/avc1/1920x1080/VXIJcaPFXYcJtlu2.mp4?tag=16
"Lawler, Michael",Representative,New York,17,Republican,House: 2023-Present,Yes,RepMikeLawler,'1894901870281531864',"Here's the reality - Medicaid wasn't mentioned once in the budget resolution we passed last night. The budget resolution was the first step in a long negotiation to address the most pressing issues facing our country: border security, military readiness, energy production, middle class tax cuts — including SALT — and rightsizing the size and scope of the federal government. 

As we move forward, I will fulfill my commitments to protect benefits for American citizens and ensure these vital programs continue to receive the funding and support they deserve.",en,Tweet,3,67,25,42,5534.0,2025-02-27 00:06:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1894901804971819008/vid/avc1/568x320/CtpZS_U-f3--Hpqf.mp4?tag=16
"Luna, Anna Paulina",Representative,Florida,13,Republican,House: 2023-Present,Yes,RepLuna,'1894901954637111585',"Last night, the House GOP took a massive step toward implementing President Trump’s agenda.

If the budget resolution passes in the Senate, we can:

➡️ Give tax relief to seniors
➡️ End tax on tips and overtime
➡️ Offer tax breaks for products made in America
➡️ Extend President Trump’s historic tax cuts",en,Tweet,23,967,168,204,53441.0,2025-02-27 00:06:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Luna, Anna Paulina",Representative,Florida,13,Republican,House: 2023-Present,Yes,RepLuna,'1894901957510193390',"As Republicans in Congress, it is our responsibility to deliver on President Trump‘s mandate and Make America Great Again for EVERYONE. 

And that’s exactly what we’re doing 🇺🇸",en,Reply,4,395,42,61,28964.0,2025-02-27 00:06:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Banks, Jim",Senator,Indiana,,Republican,"Senate: 2025-Present, House: 2017-2025",Yes,SenatorBanks,'1894902006193758291',"Huge! Great news for Crane, Indiana, and America. Proud to be a part of advocating for this major win for our state.

https://t.co/NElBKmirsW https://t.co/HXx86UMHS1",en,Tweet,4,51,8,13,3502.0,2025-02-27 00:06:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://ir.kratosdefense.com/news-releases/news-release-details/kratos-rafael-establish-prometheus-energetics-joint-venture-us,photo,https://pbs.twimg.com/media/GkwLVOWX0AAhG18.jpg
"Moody, Ashley",Senator,Florida,,Republican,Senate: 2025-Present,Yes,SenAshleyMoody,'1894902008815206703',"Electricity prices increased an astounding 30% during the Biden disaster.  Recognizing the pressure on our economic stability and security, President Trump declared a National Emergency on energy.  Democrats are trying to undo that bold action as if their destructive policies didn’t hurt us enough.  
Tonight we stopped those efforts.💪 🇺🇸",en,Tweet,4,368,72,24,10538.0,2025-02-27 00:06:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Garbarino, Andrew R.",Representative,New York,2,Republican,House: 2021-Present,Yes,RepGarbarino,'1894902485174599817',"Today, I joined with 9/11 survivors and responders to reintroduce the 9/11 Responder and Survivor Health Funding Correction Act. This bill would ensure the @WTCHealthPrgm has the resources needed to care for those suffering from 9/11-related conditions.

I thank my House and Senate co-leads and our 9/11 advocates, responders, and survivors who have fought tirelessly for this program. We made a promise to never forget. Today, we stood together to reaffirm our commitment to delivering on that promise.",en,Tweet,1,16,5,17,4654.0,2025-02-27 00:08:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GkwHqVOXMAAIll6.jpg,https://pbs.twimg.com/media/GkwHq4dW4AAw80U.jpg,https://pbs.twimg.com/media/GkwHs1bWQAAzYz4.jpg,https://pbs.twimg.com/media/GkwHuHdWwAAZJEv.jpg"
"Gimenez, Carlos A.",Representative,Florida,28,Republican,House: 2021-Present,Yes,RepCarlos,'1894902560613638316',"@norges14 @SecRubio Se nota que les queda poco.

El Presidente Trump y el @SecRubio son los que determinan la política de USA — no una sátrapa, comunista desquiciada en La Habana.",es,Reply,1,40,9,1,543.0,2025-02-27 00:09:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Kelly, Robin L.",Representative,Illinois,2,Democratic,House: 2013-Present,Yes,RepRobinKelly,'1894902730163982610',"House Republicans passed a budget proposal to cut Medicaid by $880 billion.

This proposal will have destructive consequences for all Americans, regardless of political party. Postpartum coverage for mothers is now at risk, worsening our country’s maternal mortality crisis. https://t.co/7G40kxwKQ9",en,Tweet,0,9,6,5,757.0,2025-02-27 00:09:51,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,video,https://video.twimg.com/ext_tw_video/1894902706508124160/pu/vid/avc1/720x900/qleg8SoPwWfgQ1Qf.mp4?tag=12
"Aguilar, Pete",Representative,California,33,Democratic,House: 2015-Present,Yes,RepPeteAguilar,'1894902813773439070',"Thank you, @GabbyGiffords, for your leadership and your commitment to protecting our kids from gun violence.",en,Tweet,0,49,7,11,2826.0,2025-02-27 00:10:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Salazar, Maria Elvira",Representative,Florida,27,Republican,House: 2021-Present,Yes,RepMariaSalazar,'1894902953036710021',"THRILLED to see @MariaCorinaYA on your podcast @DonaldJTrumpJr! 

Like I’ve said, she is the bravest woman in Latin America right now.

Thank you for sharing her story and to President Trump for bringing leadership back and standing up to dictators like Maduro!",en,Tweet,28,3144,1060,80,44602.0,2025-02-27 00:10:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Mullin, Markwayne",Senator,Oklahoma,,Republican,"Senate: 2023-Present, House: 2013-2023",Yes,SenMullin,'1894902964940104067',✅ Procedural vote SUCCESS. Final vote: 52-47. Passage likely tomorrow.,en,Tweet,12,2642,435,44,35458.0,2025-02-27 00:10:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"McGuire, John J.",Representative,Virginia,5,Republican,House: 2025-Present,Yes,RepJohnMcGuire,'1894903596002443438',"Thank you to everyone who attended my Telephone Town Hall tonight!

I was happy to update you on how @POTUS, @HouseGOP, and I are delivering for the Fifth District of Virginia. 

To those who didn’t get a chance to ask a question, please ask on https://t.co/rGY2O4Rp2u. https://t.co/hBr2dAUVZI",en,Tweet,0,8,0,7,382.0,2025-02-27 00:13:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,http://McGuire.house.gov,photo,https://pbs.twimg.com/media/GkwMxaeWYAA98Bn.jpg
"Gimenez, Carlos A.",Representative,Florida,28,Republican,House: 2021-Present,Yes,RepCarlos,'1894904068495069457',"@JohanaTablada Se nota que les queda poco. 

Your time traveling the world in the lap of luxury while you oppress &amp; murder the people of Cuba is coming to an end.",en,Reply,0,4,0,0,116.0,2025-02-27 00:15:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Goodlander, Maggie",Representative,New Hampshire,2,Democratic,House: 2025-Present,Yes,RepGoodlander,'1894904255988781211',I’m working hard every day in Congress to find ways to deliver for New Hampshire small businesses that support our Armed Forces and help keep America safe.  🇺🇸 https://t.co/APR7ftOWcW,en,Tweet,0,11,0,7,943.0,2025-02-27 00:15:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1894904095271436289/pu/vid/avc1/1302x720/YBzcLprTIHEPPvl0.mp4?tag=12
"Gimenez, Carlos A.",Representative,Florida,28,Republican,House: 2021-Present,Yes,RepCarlos,'1894904525338878278',"@BrunoRguezP Es decir, quieren seguir vendiendo a los médicos cubanos como reses al mejor postor.

Las consecuencias serán mayores.

Les queda poco.",es,Reply,0,48,5,1,470.0,2025-02-27 00:16:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Ernst, Joni",Senator,Iowa,,Republican,Senate: 2015-Present,Yes,SenJoniErnst,'1894904610520805569',"Thank you to @SecRollins for taking swift action to combat avian influenza and incorporating some of my ideas into USDA’s response strategy to mitigate this outbreak.
 
Together we will protect our poultry farmers and reduce egg prices for American consumers. https://t.co/txBVD05XWH",en,Tweet,10,518,61,97,26066.0,2025-02-27 00:17:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1894904550164680704/vid/avc1/960x540/sLAwGltxfxZ-sjwC.mp4?tag=16
"Murkowski, Lisa",Senator,Alaska,,Republican,Senate: 2002-Present,Yes,lisamurkowski,'1894904650089828675',"In some of our remote communities across Alaska, we're facing an energy emergency, with residents spending up to a half of their income just to keep the lights on and their homes heated. We need to seize the opportunities we have and return Alaska to the heart of our national strategy for resource production.",en,Tweet,12,182,36,177,28177.0,2025-02-27 00:17:28,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/amplify_video/1894903243383132160/vid/avc1/1280x720/tqonHNPkJU_FXx3L.mp4?tag=14
"Crockett, Jasmine",Representative,Texas,30,Democratic,House: 2023-Present,Yes,RepJasmine,'1894905073118880026',"To have the  Supreme Court lowering the bar for 'reverse discrimination' suits is nothing more than privilege and a straight-up slap in the face!   

https://t.co/HETyzjDibn",en,Tweet,6,156,52,121,16569.0,2025-02-27 00:19:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.washingtonpost.com/politics/2025/02/26/supreme-court-workplace-discrimination-marlean-ames/,,
"DeSaulnier, Mark",Representative,California,10,Democratic,House: 2015-Present,Yes,RepDeSaulnier,'1894905407459807456',The President has mocked disabled people and recently signaled that discrimination in the workplace and in education is permissible under his Administration. I spoke at a @EdWorkforceDems hearing about the federal laws that we must preserve to protect the disabled community and about the Administration’s efforts to undermine workers’ rights broadly.,en,Tweet,0,4,2,3,543.0,2025-02-27 00:20:29,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1894902045821296641/pu/vid/avc1/1280x720/p6-pET_I7c1lYQ0R.mp4?tag=12
"Durbin, Richard J.",Senator,Illinois,,Democratic,"Senate: 1997-Present, House: 1983-1997",Yes,SenatorDurbin,'1894905421028077586',"Illinois is poised to be a global hub for quantum computing.

I met with Dr. Jay Gambetta from IBM Quantum to hear about the company’s plans to join the Illinois Quantum &amp; Microelectronics Park. I will continue to be a champion for quantum. https://t.co/HYbVmDm0Q4",en,Tweet,2,45,11,19,4087.0,2025-02-27 00:20:32,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GkwOYBBWwAA93Im.jpg,https://pbs.twimg.com/media/GkwOYBAWwAAffv4.jpg"
"Schumer, Charles E.",Senator,New York,,Democratic,"Senate: 1999-Present, House: 1981-1999",Yes,SenSchumer,'1894905525323886883',"Barney Brown was a true New York baseball icon.

He was a four-time Negro League All-Star.

His passion for baseball and his time in the New York Black Yankees helped shape the legacy of one of the most important teams in New York, leading the fight for equality in sports. https://t.co/a4YzG0BYEA",en,Reply,2,77,21,27,29268.0,2025-02-27 00:20:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GkwOiKcWUAA5jgh.jpg
"Goldman, Craig A.",Representative,Texas,12,Republican,House: 2025-Present,Yes,RepCraigGoldman,'1894905535134343549',"I presided over the House Floor today as @HouseGOP members spoke on the ongoing and horrific tragedy afflicting the Israeli people. For over 500 days, Hamas has held innocent Israelis hostage.

America stands firmly with Israel. 🇺🇸🇮🇱 https://t.co/K841fr7Us7",en,Tweet,0,102,7,11,4414.0,2025-02-27 00:20:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GkwOiqEW8AAY01C.jpg
"Padilla, Alex",Senator,California,,Democratic,Senate: 2021-Present,Yes,SenAlexPadilla,'1894905663203033220',"Donald Trump promised to lower prices, but his reckless incompetence is now making families in Alabama pay more for their electric bills. https://t.co/ORxKRGVUyM https://t.co/GprCWg5I5J",en,Tweet,1,43,22,35,3424.0,2025-02-27 00:21:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.al.com/news/huntsville/2025/02/trump-executive-order-leads-to-100-charge-for-250-huntsville-utilities-customers.html,photo,https://pbs.twimg.com/media/GkwOqDiX0AAtXH6.jpg
"Garcia, Robert",Representative,California,42,Democratic,House: 2023-Present,Yes,RepRobertGarcia,'1894905865313853604',People across the country are angry that Elon Musk is gutting our agencies – and they’re making it known. Folks on the ground are in this fight to stop Elon and we need to keep the pressure on. https://t.co/zlk9p8a4JO,en,Tweet,1,309,72,121,5006.0,2025-02-27 00:22:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1894905648443211776/vid/avc1/1270x720/NtpSWLUo3aoRXWdw.mp4?tag=16
"Jackson, Jonathan L.",Representative,Illinois,1,Democratic,House: 2023-Present,Yes,rep_jackson,'1894906428604981344',I applaud ⁦@Apple⁩ and other companies that have stood up to #DonaldTrump and #ElonMusk as they attack Diversity.  With Congressmen ⁦@RepFields⁩ and ⁦@repsturner⁩ we have created the Congressional “Diversity Equity and Inclusion” caucus to support these efforts https://t.co/9st3CxE3O7,en,Tweet,1,3,2,1,312.0,2025-02-27 00:24:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#DonaldTrump,#ElonMusk",,photo,https://pbs.twimg.com/media/GkwPWiGXwAAu4Ax.jpg
"Schumer, Charles E.",Senator,New York,,Democratic,"Senate: 1999-Present, House: 1981-1999",Yes,SenSchumer,'1894906574230917312',"Democrats are using every tool we can to expose the Republican so-called “energy emergency” for what it is:

A shameless power grab by Republicans to bow down to Big Oil.

They’re raising prices by excluding clean energy from their emergency.

They’re killing jobs by gutting domestic energy investments.

They’re rewarding the CCP by ceding American energy leadership.",en,Tweet,34,526,175,2491,258323.0,2025-02-27 00:25:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Kaine, Tim",Senator,Virginia,,Democratic,Senate: 2013-Present,Yes,SenTimKaine,'1894907124452372679',"Confidence in the economy hasn’t dropped this sharply in years. That’s probably because Trump hasn’t lifted a finger to help the economy in his 29 days as president. In fact, he’s pushing policies, like tariffs and halting investments in clean energy manufacturing, that will actively raise prices.",en,Tweet,1,34,15,34,3329.0,2025-02-27 00:27:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Van Duyne, Beth",Representative,Texas,24,Republican,House: 2021-Present,Yes,RepBethVanDuyne,'1894907133855932654',"Politicians in sanctuary cities have made clear that they don’t care if killers and rapists are walking free. They’re making a choice to not work with federal law enforcement and to not deport these criminal illegal aliens, putting their citizens at risk. @RealTomHoman https://t.co/GgeZ8y2MB9",en,Tweet,2,70,22,11,1522.0,2025-02-27 00:27:21,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,video,https://video.twimg.com/amplify_video/1894907049131040768/vid/avc1/1080x1080/U7_xNEVSqTz7qtW2.mp4?tag=16
"Capito, Shelley Moore",Senator,West Virginia,,Republican,"Senate: 2015-Present, House: 2001-2015",Yes,SenCapito,'1894907332863369272',Great to see so many familiar faces tonight at @WVSociety’s reception! https://t.co/Z3E2cqvqEv,en,Tweet,0,22,4,7,2575.0,2025-02-27 00:28:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/GkwQKkKXgAEEubs.jpg,https://pbs.twimg.com/media/GkwQKjQWcAAwHhG.jpg,https://pbs.twimg.com/media/GkwQKjPW0AAO7ck.jpg,https://pbs.twimg.com/media/GkwQKjQXsAAvMJ0.jpg"
"Harris, Mark",Representative,North Carolina,8,Republican,House: 2025-Present,Yes,RepMarkHarrisNC,'1894907487603552767',"These are the first serious budget cuts in over a decade.

Republicans in Congress have a historic opportunity to do what they say they have wanted to: shrink government and curb spending. 

Let’s get it done! https://t.co/8OejtQzZpL",en,Tweet,0,7,0,1,2724.0,2025-02-27 00:28:45,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1894907242706591744/pu/vid/avc1/1280x720/qxxc3Mch72g2faAj.mp4?tag=12
"Cassidy, Bill",Senator,Louisiana,,Republican,"Senate: 2015-Present, House: 2009-2015",Yes,SenBillCassidy,'1894907584429084933',Congratulations to @ULLafayette for once again earning the prestigious R1 designation! Keep making Louisiana proud. https://t.co/cQ9iVF5VEJ,en,Tweet,0,18,2,62,9271.0,2025-02-27 00:29:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1894907460927856640/vid/avc1/1920x1080/Axyyrs7541YZLASS.mp4?tag=16
"Stanton, Greg",Representative,Arizona,4,Democratic,House: 2019-Present,Yes,RepGregStanton,'1894907582726447600',"The return of hostage remains by Hamas marks the final exchange in phase 1 of the ceasefire. Our hearts break for the families of the murdered hostages and those held captive for hundreds of days.
https://t.co/fWvVl28Dnm",en,Tweet,0,4,0,3,593.0,2025-02-27 00:29:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.nytimes.com/2025/02/26/world/middleeast/hamas-israel-hostages-prisoner-release.html?smtyp=cur&smid=tw-nytimes,,
"Taylor, David J.",Representative,Ohio,2,Republican,House: 2025-Present,Yes,RepDaveTaylor,'1894907803556368795',"Medal of Honor recipients have earned the highest level of distinction by going over &amp; above the call of duty.

@RepTroyNehls’s Medal of Honor Act will honor our veterans &amp; ensure these heroes get the pension they've earned.

I proudly stand with our service members.",en,Tweet,0,5,2,0,202.0,2025-02-27 00:30:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Panetta, Jimmy",Representative,California,19,Democratic,House: 2017-Present,Yes,RepJimmyPanetta,'1894907802914541647',"We’re one hour away from my virtual town hall at 5:30 PM PT! I’ll be sharing updates on how our system of checks and balances is working.

📞 Dial in: 833-380-0413
 💻 Listen live: https://t.co/6CVcyiWIAd
Please join the conversation.",en,Tweet,0,1,1,0,276.0,2025-02-27 00:30:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://panetta.house.gov/live,,
"Larson, John B.",Representative,Connecticut,1,Democratic,House: 1999-Present,Yes,RepJohnLarson,'1894907812737593582',"I stand with the 70 million Americans who rely on Social Security to make ends meet, and the dedicated civil servants who work to ensure they receive their benefits in full and on time. https://t.co/qTKGByxI3u",en,Reply,14,452,148,38,10688.0,2025-02-27 00:30:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://larson.house.gov/media-center/press-releases/larson-trump-and-musk-are-taking-axe-social-security-administration,,
"Larson, John B.",Representative,Connecticut,1,Democratic,House: 1999-Present,Yes,RepJohnLarson,'1894907811127296049',"🚨 We're hearing Trump and Musk plan to lay off half the Social Security workforce and shutter field offices across the country.

This will mean the delay, disruption &amp; denial of benefits - a back door cut! What an insult to hard-working Americans who earned their benefits. 🚨",en,Tweet,229,5836,2556,1236,205058.0,2025-02-27 00:30:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Banks, Jim",Senator,Indiana,,Republican,"Senate: 2025-Present, House: 2017-2025",Yes,SenatorBanks,'1894907892517503181',"Taxpayers should not be forced to pay for NPR’s liberal propaganda. I introduced a bill that puts a stop to it. 

https://t.co/DPs9U1EUc7",en,Tweet,9,2268,434,172,28447.0,2025-02-27 00:30:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.breitbart.com/politics/2025/02/26/exclusive-sen-jim-banks-rep-kat-cammack-introduce-bill-to-defund-liberal-propaganda-npr/,,
"Luján, Ben Ray",Senator,New Mexico,,Democratic,"Senate: 2021-Present, House: 2009-2021",Yes,SenatorLujan,'1894908044754182639',"House Republicans just set the stage to slash Medicaid for millions of Americans to pay for the Trump Tax Scam.

They promised they wouldn’t touch it and now they’re backtracking to take away health care from moms, babies, and seniors. Don’t be silent on this — make yourself heard.",en,Tweet,5,111,51,126,10790.0,2025-02-27 00:30:58,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1894906929912188928/pu/vid/avc1/1080x1920/7uMyLIc9HFgy4Nox.mp4?tag=14
